study_ID,companion_Type,score,combo,event_Type,event_Actuator,event_Receiver,time_Seconds
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6718,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6743,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6743,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6743,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6743,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6743,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6758,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6758,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6758,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6758,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6793,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6808,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6843,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6903,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6903,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6903,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6903,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6943,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6943,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6943,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6943,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6953,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6953,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6953,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6953,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6953,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6968,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6968,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6968,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6968,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6968,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6968,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6968,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6968,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
0,0,6993,5,HIT,PLAYER,PLAYER_ENEMY,174
